campaign_id,industry,marketing_channel,ad_spend,duration,target_audience,region,device,operating_system,browser,engagement_metric,conversion_rate,success,budget_allocation,audience_reach,device_conversion_rate,os_conversion_rate,browser_conversion_rate
1437,manufacturing,email,44289,26,55+,South America,mobile,Windows,Safari,416523,0.103794298,1,1703.423077,694205,80%,70%,70%
1439,finance,social media,42817,19,55+,Africa,mobile,Android,Firefox,197052,0.470589444,1,2253.526316,328420,80%,80%,80%
1440,finance,email,31646,26,55+,Africa,tablet,Windows,Chrome,50645,0.998047851,1,1217.153846,84408.33333,70%,70%,90%
1443,services,influencer,42339,47,35-54,Africa,tablet,iOS,Chrome,254007,0.207741567,1,900.8297872,317508.75,70%,90%,90%
1449,e-commerce,influencer,22569,53,55+,Asia-Pacific,tablet,Android,Firefox,468731,0.837894381,1,425.8301887,781218.3333,70%,80%,80%
1453,e-commerce,email,22519,45,55+,South America,mobile,iOS,Firefox,422626,0.462164233,1,500.4222222,704376.6667,80%,90%,80%
1454,manufacturing,search engine,36953,64,55+,North America,desktop,iOS,Firefox,363794,0.553354247,0,577.390625,606323.3333,90%,90%,80%
1456,e-commerce,search engine,15750,78,18-34,North America,tablet,iOS,Safari,77327,0.945814224,1,201.9230769,77327,70%,90%,70%
1461,services,content marketing,37601,41,35-54,Asia-Pacific,mobile,Windows,Safari,15021,0.955858557,1,917.097561,18776.25,80%,70%,70%
1463,technology,content marketing,37369,21,55+,Africa,mobile,Windows,Safari,455133,0.753422188,1,1779.47619,758555,80%,70%,70%
1466,e-commerce,social media,33318,89,18-34,North America,mobile,Android,Firefox,22092,0.489846398,0,374.3595506,22092,80%,80%,80%
1467,e-commerce,search engine,41972,18,18-34,Africa,desktop,iOS,Safari,448593,0.720786672,1,2331.777778,448593,90%,90%,70%
1468,technology,content marketing,46239,68,55+,Europe,mobile,Android,Firefox,156153,0.100592512,1,679.9852941,260255,80%,80%,80%
1469,services,influencer,27168,51,18-34,South America,tablet,iOS,Firefox,161058,0.218860974,1,532.7058824,161058,70%,90%,80%
1471,e-commerce,social media,16079,26,18-34,Asia-Pacific,desktop,Android,Firefox,335388,0.58129799,1,618.4230769,335388,90%,80%,80%
1474,manufacturing,influencer,41347,30,35-54,Asia-Pacific,desktop,iOS,Safari,302597,0.774355787,1,1378.233333,378246.25,90%,90%,70%
1477,technology,email,9640,59,55+,Africa,tablet,Windows,Firefox,30988,0.622413321,1,163.3898305,51646.66667,70%,70%,80%
1478,healthcare,content marketing,23740,40,35-54,South America,mobile,iOS,Chrome,35949,0.809992506,0,593.5,44936.25,80%,90%,90%
1479,services,search engine,17815,39,18-34,Europe,desktop,Windows,Firefox,462743,0.877502052,1,456.7948718,462743,90%,70%,80%
1480,finance,social media,47891,29,55+,Africa,mobile,Android,Safari,372942,0.55510011,1,1651.413793,621570,80%,80%,70%
1482,manufacturing,email,34913,74,35-54,Asia-Pacific,desktop,Android,Chrome,188410,0.421126355,1,471.7972973,235512.5,90%,80%,90%
1485,services,search engine,40482,46,35-54,North America,desktop,Windows,Chrome,273956,0.883490068,1,880.0434783,342445,90%,70%,90%
1486,manufacturing,social media,11947,53,35-54,Asia-Pacific,desktop,Android,Firefox,228955,0.14037076,1,225.4150943,286193.75,90%,80%,80%
1487,services,search engine,6338,49,35-54,Africa,tablet,iOS,Firefox,72832,0.276196258,1,129.3469388,91040,70%,90%,80%
1488,manufacturing,social media,17782,67,18-34,North America,tablet,Android,Safari,192017,0.317462975,1,265.4029851,192017,70%,80%,70%
1494,finance,influencer,18944,55,18-34,North America,mobile,iOS,Firefox,332372,0.055236944,1,344.4363636,332372,80%,90%,80%
1495,retail,email,6806,84,55+,Asia-Pacific,tablet,Windows,Safari,222327,0.18289147,1,81.02380952,370545,70%,70%,70%
1497,e-commerce,social media,48338,34,55+,Africa,tablet,Android,Firefox,331883,0.285974234,1,1421.705882,553138.3333,70%,80%,80%
1498,manufacturing,search engine,16457,63,55+,South America,tablet,Android,Chrome,83772,0.892605268,1,261.2222222,139620,70%,80%,90%
1499,services,search engine,6753,47,55+,South America,desktop,iOS,Firefox,242468,0.835129836,1,143.6808511,404113.3333,90%,90%,80%
1502,finance,influencer,10857,26,55+,North America,mobile,iOS,Firefox,267123,0.442294681,1,417.5769231,445205,80%,90%,80%
1505,retail,content marketing,27148,45,18-34,South America,mobile,iOS,Safari,260181,0.837359756,1,603.2888889,260181,80%,90%,70%
1509,services,content marketing,26202,89,35-54,South America,mobile,Android,Chrome,406308,0.604421341,1,294.4044944,507885,80%,80%,90%
1510,services,content marketing,31692,71,55+,South America,mobile,Windows,Chrome,432043,0.337991026,1,446.3661972,720071.6667,80%,70%,90%
1512,retail,social media,36019,59,35-54,Europe,tablet,Android,Safari,23159,0.771933634,1,610.4915254,28948.75,70%,80%,70%
1515,healthcare,search engine,48720,8,18-34,Africa,tablet,iOS,Chrome,176512,0.898525124,1,6090,176512,70%,90%,90%
1517,manufacturing,email,32030,33,18-34,Africa,tablet,Windows,Safari,340568,0.787811804,1,970.6060606,340568,70%,70%,70%
1519,healthcare,email,49714,37,18-34,North America,tablet,Windows,Safari,358752,0.987429583,1,1343.621622,358752,70%,70%,70%
1520,finance,email,24752,53,35-54,South America,desktop,Android,Safari,438645,0.919233322,1,467.0188679,548306.25,90%,80%,70%
1521,technology,content marketing,40397,13,18-34,Europe,desktop,Windows,Chrome,116184,0.841348943,1,3107.461538,116184,90%,70%,90%
1522,e-commerce,search engine,30104,78,35-54,Asia-Pacific,desktop,Windows,Chrome,289333,0.587766664,1,385.9487179,361666.25,90%,70%,90%
1523,services,email,25616,81,55+,Europe,tablet,iOS,Firefox,466875,0.544154331,1,316.2469136,778125,70%,90%,80%
1525,retail,email,11661,32,18-34,Europe,tablet,Android,Chrome,253976,0.053963215,1,364.40625,253976,70%,80%,90%
1526,finance,content marketing,31047,61,35-54,South America,mobile,Windows,Safari,47785,0.255876822,1,508.9672131,59731.25,80%,70%,70%
1530,technology,social media,39487,7,35-54,South America,mobile,Windows,Firefox,457393,0.387857314,1,5641,571741.25,80%,70%,80%
1532,e-commerce,content marketing,8487,78,55+,Europe,tablet,Android,Firefox,253738,0.548617668,1,108.8076923,422896.6667,70%,80%,80%
1533,finance,search engine,29559,35,55+,North America,desktop,iOS,Safari,85853,0.656164636,1,844.5428571,143088.3333,90%,90%,70%
1536,finance,influencer,31140,68,18-34,Asia-Pacific,desktop,Android,Firefox,61698,0.703727492,1,457.9411765,61698,90%,80%,80%
1537,finance,email,16416,20,35-54,Asia-Pacific,desktop,Android,Safari,482960,0.128982362,1,820.8,603700,90%,80%,70%
1538,retail,influencer,27859,8,55+,Asia-Pacific,tablet,Windows,Safari,429264,0.816856386,1,3482.375,715440,70%,70%,70%
1540,healthcare,search engine,44230,77,55+,Africa,mobile,iOS,Safari,282494,0.237444136,1,574.4155844,470823.3333,80%,90%,70%
1541,finance,content marketing,23184,73,55+,Africa,mobile,Windows,Chrome,425796,0.898729038,1,317.5890411,709660,80%,70%,90%
1542,e-commerce,social media,32846,85,18-34,North America,desktop,Windows,Firefox,298757,0.141772302,1,386.4235294,298757,90%,70%,80%
1543,finance,social media,35221,28,55+,South America,mobile,Windows,Firefox,150165,0.601183656,1,1257.892857,250275,80%,70%,80%
1544,manufacturing,email,47771,24,35-54,Africa,desktop,Windows,Firefox,458439,0.617511292,1,1990.458333,573048.75,90%,70%,80%
1549,retail,social media,39885,52,18-34,Africa,tablet,iOS,Safari,357523,0.708934387,1,767.0192308,357523,70%,90%,70%
1551,services,influencer,26398,24,18-34,Africa,desktop,Windows,Chrome,120802,0.853300018,1,1099.916667,120802,90%,70%,90%
1554,technology,content marketing,5318,82,35-54,South America,tablet,Android,Chrome,466097,0.843970352,1,64.85365854,582621.25,70%,80%,90%
1556,retail,email,17323,21,55+,Africa,desktop,Android,Firefox,16879,0.344623325,1,824.9047619,28131.66667,90%,80%,80%
1557,finance,content marketing,10749,65,55+,South America,mobile,Windows,Chrome,164464,0.591205395,1,165.3692308,274106.6667,80%,70%,90%
1559,e-commerce,search engine,14528,59,35-54,South America,tablet,Windows,Firefox,184766,0.636539544,1,246.2372881,230957.5,70%,70%,80%
1562,services,search engine,49051,39,35-54,North America,mobile,Android,Safari,93718,0.292310039,0,1257.717949,117147.5,80%,80%,70%
1563,finance,influencer,42161,8,55+,South America,tablet,Windows,Chrome,374809,0.255846935,0,5270.125,624681.6667,70%,70%,90%
1567,e-commerce,content marketing,5961,41,55+,Asia-Pacific,mobile,Windows,Chrome,193360,0.112602213,1,145.3902439,322266.6667,80%,70%,90%
1568,manufacturing,influencer,8749,24,35-54,North America,mobile,iOS,Chrome,97967,0.554046904,1,364.5416667,122458.75,80%,90%,90%
1577,technology,social media,9541,58,35-54,North America,desktop,iOS,Firefox,1777,0.139489778,1,164.5,2221.25,90%,90%,80%
1580,finance,email,13846,87,55+,Asia-Pacific,tablet,Windows,Safari,333420,0.97945265,1,159.1494253,555700,70%,70%,70%
1581,e-commerce,email,38846,18,55+,South America,mobile,iOS,Safari,308590,0.952157265,1,2158.111111,514316.6667,80%,90%,70%
1583,finance,search engine,47315,54,18-34,Africa,tablet,Android,Safari,476929,0.034329157,0,876.2037037,476929,70%,80%,70%
1586,technology,email,28770,87,18-34,North America,mobile,Android,Firefox,243329,0.498781046,1,330.6896552,243329,80%,80%,80%
1590,technology,content marketing,42463,63,35-54,Asia-Pacific,tablet,iOS,Chrome,393303,0.65044337,1,674.015873,491628.75,70%,90%,90%
1591,manufacturing,search engine,5919,34,35-54,Africa,mobile,iOS,Firefox,402110,0.671875584,1,174.0882353,502637.5,80%,90%,80%
1592,finance,content marketing,47706,23,55+,Africa,mobile,Windows,Chrome,338944,0.553695749,1,2074.173913,564906.6667,80%,70%,90%
1593,services,content marketing,39526,28,18-34,North America,mobile,Android,Safari,401680,0.877780497,1,1411.642857,401680,80%,80%,70%
1594,services,email,39599,41,18-34,Europe,tablet,iOS,Chrome,377289,0.329859916,1,965.8292683,377289,70%,90%,90%
1596,finance,influencer,19255,85,18-34,North America,desktop,Windows,Safari,22622,0.758662368,1,226.5294118,22622,90%,70%,70%
1598,e-commerce,social media,6440,56,55+,North America,mobile,Windows,Firefox,324339,0.562460291,1,115,540565,80%,70%,80%
1604,finance,influencer,17112,29,18-34,Africa,tablet,Windows,Chrome,310426,0.248273325,1,590.0689655,310426,70%,70%,90%
1606,finance,search engine,6535,28,18-34,South America,mobile,Windows,Safari,346902,0.186937887,1,233.3928571,346902,80%,70%,70%
1609,e-commerce,search engine,33634,17,35-54,North America,desktop,Android,Safari,88605,0.755201148,1,1978.470588,110756.25,90%,80%,70%
1612,services,social media,39729,7,55+,Asia-Pacific,mobile,iOS,Chrome,320530,0.502505928,1,5675.571429,534216.6667,80%,90%,90%
1614,finance,search engine,38747,27,18-34,Europe,mobile,Android,Chrome,343072,0.742434316,1,1435.074074,343072,80%,80%,90%
1615,e-commerce,content marketing,38040,14,18-34,North America,mobile,Android,Safari,203462,0.023636883,1,2717.142857,203462,80%,80%,70%
1616,finance,search engine,28641,26,35-54,Africa,tablet,Windows,Chrome,248785,0.115323921,1,1101.576923,310981.25,70%,70%,90%
1619,finance,influencer,6688,85,55+,North America,tablet,Android,Chrome,111918,0.030273389,1,78.68235294,186530,70%,80%,90%
1624,e-commerce,social media,20123,37,55+,Europe,tablet,iOS,Firefox,138025,0.941183197,1,543.8648649,230041.6667,70%,90%,80%
1627,finance,email,35289,68,18-34,North America,mobile,Android,Firefox,467739,0.178348759,1,518.9558824,467739,80%,80%,80%
1628,manufacturing,email,10129,62,55+,Africa,tablet,iOS,Firefox,450865,0.00379581,0,163.3709677,751441.6667,70%,90%,80%
1631,finance,email,7845,68,35-54,South America,mobile,iOS,Firefox,440928,0.755095573,1,115.3676471,551160,80%,90%,80%
1632,finance,email,13448,84,55+,South America,mobile,Windows,Safari,21347,0.969105851,1,160.0952381,35578.33333,80%,70%,70%
1633,healthcare,social media,32139,30,35-54,Africa,mobile,iOS,Safari,76948,0.083722777,0,1071.3,96185,80%,90%,70%
1635,services,influencer,28581,21,55+,South America,desktop,Android,Safari,54510,0.902469504,1,1361,90850,90%,80%,70%
1636,manufacturing,search engine,32993,34,18-34,North America,mobile,Windows,Firefox,130468,0.728291035,1,970.3823529,130468,80%,70%,80%
1637,technology,content marketing,47048,28,55+,South America,desktop,Windows,Chrome,493566,0.869780511,1,1680.285714,822610,90%,70%,90%
1639,manufacturing,influencer,18084,79,18-34,Europe,tablet,Windows,Chrome,406108,0.41261662,1,228.9113924,406108,70%,70%,90%
1642,finance,social media,24481,45,55+,Asia-Pacific,mobile,Windows,Chrome,82687,0.630816044,1,544.0222222,137811.6667,80%,70%,90%
1644,healthcare,content marketing,16422,46,55+,Asia-Pacific,desktop,Android,Firefox,99075,0.832168835,1,357,165125,90%,80%,80%
1645,services,influencer,6724,75,18-34,Asia-Pacific,tablet,Android,Firefox,486701,0.768897304,1,89.65333333,486701,70%,80%,80%
1646,e-commerce,influencer,35471,61,55+,Europe,tablet,iOS,Safari,459887,0.445213046,0,581.4918033,766478.3333,70%,90%,70%
1652,retail,content marketing,18786,44,35-54,Africa,mobile,iOS,Safari,42169,0.411301054,1,426.9545455,52711.25,80%,90%,70%
1653,e-commerce,social media,33634,27,35-54,Asia-Pacific,mobile,Windows,Chrome,313075,0.678139267,1,1245.703704,391343.75,80%,70%,90%
1654,services,email,26927,10,35-54,North America,tablet,iOS,Safari,313186,0.39010354,1,2692.7,391482.5,70%,90%,70%
1657,finance,influencer,41540,66,55+,Africa,mobile,iOS,Chrome,102599,0.183546101,1,629.3939394,170998.3333,80%,90%,90%
1658,finance,influencer,40301,65,35-54,Europe,tablet,Android,Firefox,246757,0.0284295,1,620.0153846,308446.25,70%,80%,80%
1661,finance,influencer,39808,89,35-54,North America,mobile,Windows,Firefox,330689,0.423228253,1,447.2808989,413361.25,80%,70%,80%
1663,technology,email,25509,43,35-54,South America,tablet,Android,Safari,84257,0.194931585,1,593.2325581,105321.25,70%,80%,70%
1665,finance,email,9268,19,35-54,North America,mobile,iOS,Chrome,383842,0.096368105,1,487.7894737,479802.5,80%,90%,90%
1671,services,influencer,40511,47,18-34,Africa,desktop,Android,Chrome,490395,0.756651976,1,861.9361702,490395,90%,80%,90%
1675,e-commerce,email,36832,21,18-34,North America,tablet,Android,Chrome,76892,0.11994919,1,1753.904762,76892,70%,80%,90%
1680,services,email,12238,60,35-54,South America,mobile,Android,Chrome,395992,0.844486808,1,203.9666667,494990,80%,80%,90%
1682,services,email,13330,78,55+,Asia-Pacific,tablet,iOS,Chrome,452947,0.411781963,0,170.8974359,754911.6667,70%,90%,90%
1685,finance,email,30217,82,55+,South America,tablet,Android,Firefox,417503,0.069537803,1,368.5,695838.3333,70%,80%,80%
1686,manufacturing,influencer,22807,66,55+,South America,desktop,Windows,Firefox,467404,0.446830825,1,345.5606061,779006.6667,90%,70%,80%
1687,e-commerce,email,30712,72,35-54,South America,tablet,Windows,Firefox,59112,0.566199762,1,426.5555556,73890,70%,70%,80%
1688,healthcare,social media,41489,52,55+,South America,desktop,Android,Firefox,315559,0.228184943,0,797.8653846,525931.6667,90%,80%,80%
1690,technology,influencer,29633,87,18-34,South America,desktop,Android,Firefox,245985,0.674847639,1,340.6091954,245985,90%,80%,80%
1693,finance,social media,26963,62,35-54,North America,tablet,iOS,Firefox,144515,0.542045475,1,434.8870968,180643.75,70%,90%,80%
1694,finance,search engine,14300,51,18-34,Europe,mobile,Android,Chrome,152433,0.026418044,1,280.3921569,152433,80%,80%,90%
1695,services,influencer,25879,58,35-54,North America,mobile,Android,Firefox,299582,0.350109852,1,446.1896552,374477.5,80%,80%,80%
1698,finance,search engine,29683,35,55+,Europe,tablet,Windows,Safari,193759,0.151162989,1,848.0857143,322931.6667,70%,70%,70%
1701,e-commerce,content marketing,14097,87,55+,North America,tablet,Windows,Firefox,47408,0.021734525,1,162.0344828,79013.33333,70%,70%,80%
1702,manufacturing,social media,6992,14,35-54,North America,tablet,Windows,Chrome,49731,0.757430216,1,499.4285714,62163.75,70%,70%,90%
1703,e-commerce,social media,41890,56,18-34,Asia-Pacific,mobile,Android,Firefox,24920,0.412836343,1,748.0357143,24920,80%,80%,80%
1706,technology,influencer,23376,73,35-54,Europe,desktop,iOS,Chrome,48512,0.596558323,1,320.2191781,60640,90%,90%,90%
1709,manufacturing,content marketing,18541,34,35-54,Asia-Pacific,desktop,iOS,Chrome,80351,0.241761926,1,545.3235294,100438.75,90%,90%,90%
1710,retail,content marketing,33975,62,18-34,Europe,desktop,Windows,Chrome,335537,0.706802224,1,547.983871,335537,90%,70%,90%
1712,e-commerce,email,13275,81,55+,South America,tablet,Windows,Safari,61482,0.971340984,1,163.8888889,102470,70%,70%,70%
1715,services,social media,45596,82,18-34,South America,mobile,Windows,Chrome,107099,0.576624988,1,556.0487805,107099,80%,70%,90%
1719,services,email,37155,60,18-34,Africa,desktop,iOS,Firefox,469511,0.996102236,1,619.25,469511,90%,90%,80%
1720,services,content marketing,11349,23,35-54,Asia-Pacific,mobile,iOS,Safari,165719,0.390084634,1,493.4347826,207148.75,80%,90%,70%
1721,e-commerce,social media,28347,54,35-54,South America,desktop,Android,Chrome,393954,0.245455546,1,524.9444444,492442.5,90%,80%,90%
1724,retail,content marketing,18160,8,18-34,Africa,tablet,Android,Chrome,18175,0.012895055,1,2270,18175,70%,80%,90%
1726,manufacturing,search engine,5387,71,18-34,Asia-Pacific,mobile,iOS,Safari,261633,0.80252533,1,75.87323944,261633,80%,90%,70%
1727,services,email,44805,58,35-54,Asia-Pacific,desktop,Windows,Chrome,348762,0.248248139,1,772.5,435952.5,90%,70%,90%
1730,e-commerce,influencer,7003,7,35-54,South America,mobile,Windows,Safari,62106,0.544828406,1,1000.428571,77632.5,80%,70%,70%
1731,healthcare,content marketing,30607,58,55+,North America,mobile,Android,Safari,17502,0.508805478,1,527.7068966,29170,80%,80%,70%
1732,services,email,43513,73,35-54,Europe,tablet,Android,Firefox,197819,0.400724432,1,596.0684932,247273.75,70%,80%,80%
1735,manufacturing,influencer,30672,64,18-34,South America,mobile,iOS,Chrome,300030,0.842153921,1,479.25,300030,80%,90%,90%
1737,technology,content marketing,19456,31,55+,North America,mobile,Windows,Chrome,266861,0.53214549,0,627.6129032,444768.3333,80%,70%,90%
1738,technology,content marketing,5301,18,55+,Europe,desktop,Windows,Safari,381921,0.854175417,1,294.5,636535,90%,70%,70%
1744,finance,content marketing,45478,9,35-54,South America,mobile,Android,Chrome,197221,0.205348,0,5053.111111,246526.25,80%,80%,90%
1746,services,search engine,23216,70,35-54,North America,tablet,iOS,Safari,228465,0.587035105,1,331.6571429,285581.25,70%,90%,70%
1750,e-commerce,social media,33357,50,55+,South America,mobile,Android,Chrome,190824,0.235529992,1,667.14,318040,80%,80%,90%
